0.1000000000000000056 0.003826741 0.003293203 0.004165382 1.150132 1.366639 1.126584 
0.2000000000000000111 0.00268043 0.002316133 0.002915563 0.797392 0.9449118 0.7921259 
0.3000000000000000444 0.002212121 0.00187103 0.002313206 0.6492384 0.6423565 0.6305742 
0.4000000000000000222 0.001910438 0.001622026 0.002001722 0.5603071 0.5548537 0.5416828 
0.5 0.00174605 0.001453464 0.001829541 0.5003974 0.4984897 0.480794 
0.6000000000000000888 0.00160468 0.001344738 0.001666316 0.4588268 0.4524154 0.4393295 
0.7000000000000000666 0.001491197 0.001246741 0.001541827 0.4231718 0.4241349 0.4064198 
0.8000000000000000444 0.0014028 0.001168904 0.001440346 0.392385 0.3930754 0.381587 
0.9000000000000000222 0.001322559 0.001109365 0.001358568 0.3726582 0.36989 0.3571932 
1 0.001254835 0.001066552 0.001302577 0.3519977 0.361462 0.3375796 
1.100000000000000089 0.001212023 0.001022151 0.001216313 0.3357108 0.3359375 0.3224156 
1.200000000000000178 0.001174534 0.0009756372 0.001169653 0.3210416 0.3276597 0.3125709 
1.300000000000000044 0.001144042 0.0009466464 0.00114394 0.3116615 0.3111548 0.2947377 
1.400000000000000133 0.001104751 0.0009231717 0.001095028 0.29803 0.297648 0.2860249 
1.5 0.001082345 0.0009191017 0.001070159 0.289961 0.288992 0.2791049 
1.600000000000000089 0.001041377 0.0008571708 0.001026526 0.2770565 0.2824467 0.2674628 
1.700000000000000178 0.001022307 0.0008496836 0.00100834 0.2758563 0.2769766 0.2626482 
1.800000000000000044 0.001008104 0.0008190834 0.0009958209 0.2603804 0.2609273 0.2504435 
1.900000000000000133 0.0009835105 0.0008060525 0.0009582986 0.2566411 0.2646243 0.2477775 
2 0.0009869115 0.0007993193 0.0009436201 0.2494712 0.2526097 0.2332358 
2.100000000000000089 0.0009506376 0.0007782361 0.0008891215 0.2483765 0.2497241 0.2365639 
2.200000000000000178 0.000942092 0.0007769757 0.0008749481 0.2350409 0.243 0.2269943 
2.300000000000000266 0.0009219056 0.0007574403 0.0009039994 0.2362729 0.2380647 0.2277288 
2.400000000000000355 0.0009199279 0.0007295901 0.0008676209 0.2256684 0.2313693 0.2212728 
2.5 0.0009151039 0.0007274436 0.0008661908 0.2248919 0.2210483 0.2157949 
2.600000000000000089 0.0008944529 0.0007056511 0.0008190361 0.2219144 0.222654 0.2130115 
2.700000000000000178 0.0008739615 0.0007193545 0.000821308 0.2164366 0.2162851 0.2040468 
2.800000000000000266 0.0008804584 0.0006881388 0.0008143688 0.2152016 0.2115865 0.2080041 
2.900000000000000355 0.0008576129 0.0006884006 0.0008019165 0.2084258 0.2085474 0.199097 
3 0.0008507546 0.0006706607 0.0008064736 0.2075362 0.2051211 0.1965794 
3.100000000000000089 0.0008283592 0.0006817986 0.0007802846 0.2040061 0.2002692 0.1930861 
3.200000000000000178 0.0008234546 0.0006631757 0.0007852052 0.2012352 0.1994872 0.1890307 
3.300000000000000266 0.0008244478 0.000662162 0.0007495806 0.1960342 0.1970326 0.1825847 
3.400000000000000355 0.0008217149 0.0006789748 0.0007546819 0.1953664 0.1902877 0.1806165 
3.5 0.0008334491 0.0006572078 0.0007513406 0.1893157 0.1972305 0.1800656 
3.600000000000000089 0.0008177376 0.0006443021 0.0007413217 0.1893416 0.1848423 0.1766369 
3.700000000000000178 0.0008102476 0.0006352994 0.0007516781 0.1855889 0.1790876 0.179579 
3.800000000000000266 0.0008101717 0.0006175903 0.0007135555 0.1840688 0.1868998 0.175214 
3.900000000000000355 0.0007951136 0.0006106153 0.000730641 0.1790262 0.1796595 0.167385 
4 0.0007787729 0.0006281915 0.0007056634 0.1809235 0.1777424 0.171778 
4.100000000000000533 0.0007730302 0.0006286859 0.0006878159 0.1775325 0.1761248 0.1709365 
4.200000000000000178 0.0007811028 0.0006186508 0.0006770807 0.180648 0.1742827 0.162418 
4.299999999999999822 0.0007566715 0.0006116671 0.0006943079 0.1731235 0.1766959 0.1626945 
4.400000000000000355 0.0007638802 0.0006112817 0.0006747657 0.1706523 0.1666924 0.1583197 
4.5 0.0007806521 0.0005774622 0.000669401 0.1716885 0.1693317 0.155761 
4.600000000000000533 0.0007668443 0.0006000871 0.0006451997 0.1711686 0.1672442 0.1559079 
4.700000000000000178 0.0007816955 0.000592256 0.0006332369 0.1680488 0.1687542 0.1531751 
4.800000000000000711 0.0007328246 0.0005721737 0.0006311923 0.1666744 0.1663642 0.1528709 
4.900000000000000355 0.0007461147 0.0005923019 0.0006343624 0.1659944 0.1655024 0.1490246 
5 0.0007663144 0.0005923141 0.0006322527 0.1606137 0.1612292 0.1547092 
5.100000000000000533 0.0007378125 0.0005897665 0.0006353008 0.1599552 0.1606332 0.1509942 
5.200000000000000178 0.0007346572 0.0005741698 0.0006255228 0.1590645 0.1574777 0.1486045 
5.300000000000000711 0.0007446968 0.0005732349 0.0006117687 0.1573608 0.1543827 0.1514626 
5.400000000000000355 0.0007508842 0.0005665089 0.000593104 0.1577784 0.1515259 0.145523 
5.5 0.0007237807 0.0005815264 0.0005961145 0.1566156 0.1543343 0.1456174 
5.600000000000000533 0.0007430543 0.0005668554 0.0005958746 0.1612905 0.1508728 0.1489173 
5.700000000000000178 0.0007315004 0.0005577888 0.0006053446 0.1565831 0.1539179 0.1461054 
5.800000000000000711 0.0007137276 0.000544973 0.0005930873 0.1481766 0.1453262 0.142751 
5.900000000000000355 0.0007324172 0.0005776805 0.0005779644 0.1538283 0.1530766 0.1384436 
6 0.000707248 0.0005469768 0.0005962618 0.153625 0.1429371 0.1380931 
6.100000000000000533 0.0007372815 0.0005708271 0.0005841163 0.1514505 0.1484458 0.1405845 
6.200000000000000178 0.0007153854 0.0005514069 0.0005696921 0.1488027 0.1439115 0.1368739 
6.300000000000000711 0.000712968 0.0005595936 0.0005717952 0.1459967 0.1420595 0.1363668 
6.400000000000000355 0.0007233991 0.0005396635 0.0005581518 0.1484029 0.1442368 0.1350045 
